trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled,timepoint,arrival_seconds,departure_seconds,route_id_x,service_id_x,trip_headsign_x,trip_short_name_x,direction_id_x,shape_id_x,route_id_y,service_id_y,trip_headsign_y,trip_short_name_y,direction_id_y,shape_id_y,travel_time_seconds
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,4,4124O00004C0,00:01:55,00:01:55,,798.8,0,115,115,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,28.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,5,4124O00006C0,00:02:40,00:02:40,,1112.82,0,160,160,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,45.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,6,4124O00008C0,00:03:17,00:03:17,,1369.65,0,197,197,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,37.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,7,4124O00016C0,00:03:46,00:03:46,,1570.44,0,226,226,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,29.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,8,4124O00017C0,00:04:15,00:04:15,,1768.46,0,255,255,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,29.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,9,4124O00050C0,00:05:16,00:05:16,,2197.38,0,316,316,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,61.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,10,3078O00007C0,00:05:52,00:05:52,,2444.64,0,352,352,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,36.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,11,3078O00008C0,00:06:17,00:06:17,,2619.14,0,377,377,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,25.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,12,3078O00009C0,00:06:47,00:06:47,,2822.34,0,407,407,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,30.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,13,3082O00002C0,00:08:06,00:08:06,,3375.15,0,486,486,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,79.0
