trip_id,stop_id,arrival_previsto,arrival_real,atraso_min,stop_lat,stop_lon,lat_real,lon_real
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3071O00036C1,2019-01-25 09:44:51,2019-01-25 09:39:34,-5.283333333333333,-22.882097,-43.292739,-22.882151,-43.293018
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3071O00016C1,2019-01-25 09:45:32,2019-01-25 09:33:44,-11.8,-22.88154,-43.29443,-22.881519,-43.294338
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3071O00017C1,2019-01-25 09:46:17,2019-01-25 09:40:44,-5.55,-22.882831,-43.29628,-22.882879,-43.29623
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3070O00005C1,2019-01-25 09:47:16,2019-01-25 09:50:40,3.4,-22.8846,-43.29814,-22.88467,-43.298111
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3070O00006C1,2019-01-25 09:48:27,2019-01-25 09:35:44,-12.716666666666667,-22.88538,-43.30128,-22.885469,-43.30127
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3069O00011C1,2019-01-25 09:49:12,2019-01-25 09:42:49,-6.383333333333334,-22.88639,-43.30314,-22.88648,-43.303051
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3069O00012C1,2019-01-25 09:50:15,2019-01-25 09:51:59,1.7333333333333334,-22.88659,-43.306,-22.886629,-43.30632
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3069O00013C1,2019-01-25 09:50:56,2019-01-25 09:43:44,-7.2,-22.88614,-43.30788,-22.886141,-43.308128
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3069O00014C1,2019-01-25 09:51:47,2019-01-25 09:53:59,2.2,-22.8852,-43.31011,-22.885281,-43.310181
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3079O00011C1,2019-01-25 09:52:48,2019-01-25 09:56:08,3.3333333333333335,-22.88489,-43.31306,-22.885019,-43.31316
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3079O00012C1,2019-01-25 09:53:37,2019-01-25 09:42:44,-10.883333333333333,-22.884551,-43.315317,-22.884621,-43.315262
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3079O00010C1,2019-01-25 09:55:16,2019-01-25 09:45:08,-10.133333333333333,-22.88353,-43.31986,-22.883471,-43.320229
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3082O00013C1,2019-01-25 09:55:55,2019-01-25 09:46:49,-9.1,-22.8828,-43.32159,-22.882879,-43.321671
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3082O00014C1,2019-01-25 09:56:45,2019-01-25 09:59:59,3.2333333333333334,-22.88227,-43.3239,-22.882299,-43.3241
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3082O00015C0,2019-01-25 09:57:36,2019-01-25 09:50:49,-6.783333333333333,-22.880945,-43.324178,-22.881109,-43.32415
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3082O00016C0,2019-01-25 09:59:00,2019-01-25 09:50:44,-8.266666666666667,-22.88163,-43.32648,-22.88168,-43.326439
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3082O00017C0,2019-01-25 10:00:39,2019-01-25 09:51:44,-8.916666666666666,-22.881116,-43.330479,-22.881241,-43.330349
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3083O00017C0,2019-01-25 10:03:01,2019-01-25 09:52:38,-10.383333333333333,-22.87777,-43.336183,-22.877781,-43.336288
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3083O00034C0,2019-01-25 10:04:29,2019-01-25 10:05:50,1.35,-22.87656,-43.33964,-22.87664,-43.33963
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3083O00035C0,2019-01-25 10:05:44,2019-01-25 10:07:59,2.25,-22.87924,-43.34165,-22.87945,-43.341721
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3083O00040C0,2019-01-25 10:06:36,2019-01-25 09:57:08,-9.466666666666667,-22.88151,-43.34207,-22.881531,-43.34201
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3078O00010C0,2019-01-25 10:08:13,2019-01-25 09:59:08,-9.083333333333334,-22.88546,-43.34358,-22.885509,-43.343521
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3078O00017C0,2019-01-25 10:09:07,2019-01-25 10:02:44,-6.383333333333334,-22.887332,-43.345203,-22.887051,-43.344891
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,3078O00011C0,2019-01-25 10:09:43,2019-01-25 10:01:49,-7.9,-22.88858,-43.34626,-22.88965,-43.346741
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00018C0,2019-01-25 10:10:46,2019-01-25 10:01:09,-9.616666666666667,-22.891,-43.3477,-22.891069,-43.347649
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00054C0,2019-01-25 10:11:47,2019-01-25 10:03:19,-8.466666666666667,-22.893403,-43.34911,-22.89241,-43.348419
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00019C0,2019-01-25 10:12:21,2019-01-25 10:07:14,-5.116666666666666,-22.89473,-43.34983,-22.89469,-43.349689
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00020C0,2019-01-25 10:13:53,2019-01-25 10:03:37,-10.266666666666667,-22.897859,-43.352602,-22.89843,-43.352699
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00021C0,2019-01-25 10:14:44,2019-01-25 10:03:37,-11.116666666666667,-22.899775,-43.353918,-22.89843,-43.352699
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00055C0,2019-01-25 10:15:55,2019-01-25 10:03:37,-12.3,-22.902442,-43.355699,-22.89843,-43.352699
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00022C0,2019-01-25 10:16:43,2019-01-25 10:03:37,-13.1,-22.90419,-43.35696,-22.89843,-43.352699
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00002C0,2019-01-25 10:19:32,2019-01-25 10:30:48,11.266666666666667,-22.90732,-43.357856,-22.89983,-43.35083
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,e4x2,2019-01-25 10:20:34,2019-01-25 10:34:44,14.166666666666666,-22.90483,-43.356878,-22.899031,-43.35186
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00003C0,2019-01-25 10:21:54,2019-01-25 10:34:44,12.833333333333334,-22.901801,-43.354926,-22.899031,-43.35186
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00004C0,2019-01-25 10:23:36,2019-01-25 10:34:44,11.133333333333333,-22.898012,-43.352228,-22.899031,-43.35186
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00006C0,2019-01-25 10:24:40,2019-01-25 10:17:02,-7.633333333333334,-22.89818,-43.350146,-22.898069,-43.350159000000005
3a7cccf1-c530-4e13-9bd0-f8817d8e49ae,4124O00046C0,2019-01-25 10:26:33,2019-01-25 10:37:44,11.183333333333334,-22.901318,-43.347259,-22.90134,-43.347252000000005
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00046C0,2019-01-25 08:50:39,2019-01-25 08:57:45,7.1,-22.901318,-43.347259,-22.901381,-43.347221000000005
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00031C0,2019-01-25 08:50:50,2019-01-25 08:57:53,7.05,-22.90189,-43.34779,-22.901831,-43.34761
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00058C0,2019-01-25 08:51:27,2019-01-25 08:58:53,7.433333333333334,-22.900466,-43.349828,-22.900761,-43.349529
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00033C0,2019-01-25 08:51:59,2019-01-25 09:06:40,14.683333333333334,-22.89911,-43.35167,-22.898029,-43.35025
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00004C0,2019-01-25 08:52:25,2019-01-25 09:03:04,10.65,-22.898012,-43.352228,-22.89712,-43.351429
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00006C0,2019-01-25 08:53:06,2019-01-25 08:57:37,4.516666666666667,-22.89818,-43.350146,-22.89802,-43.350189
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00008C0,2019-01-25 08:53:40,2019-01-25 09:02:54,9.233333333333333,-22.896967,-43.348397,-22.896971,-43.348438
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00016C0,2019-01-25 08:54:07,2019-01-25 09:02:54,8.783333333333333,-22.8954,-43.34742,-22.896971,-43.348438
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00017C0,2019-01-25 08:54:33,2019-01-25 09:06:30,11.95,-22.89369,-43.34688,-22.89295,-43.348808
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,4124O00050C0,2019-01-25 08:55:30,2019-01-25 09:04:00,8.5,-22.890381,-43.34553,-22.887489,-43.345249
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3078O00007C0,2019-01-25 08:56:03,2019-01-25 09:04:00,7.95,-22.88842,-43.34439,-22.887489,-43.345249
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3078O00008C0,2019-01-25 08:56:26,2019-01-25 09:05:45,9.316666666666666,-22.88717,-43.34339,-22.8859,-43.343811
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3078O00009C0,2019-01-25 08:56:53,2019-01-25 09:03:00,6.116666666666666,-22.88579,-43.34209,-22.88484,-43.34306
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3082O00002C0,2019-01-25 08:58:06,2019-01-25 09:12:10,14.066666666666666,-22.88283,-43.34025,-22.88282,-43.34024
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3082O00018C0,2019-01-25 08:58:53,2019-01-25 09:09:45,10.866666666666667,-22.882534,-43.33687,-22.882759,-43.340099
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3082O00051C0,2019-01-25 08:59:33,2019-01-25 08:59:45,0.2,-22.882382,-43.333901,-22.880039,-43.332359
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3082O00019C0,2019-01-25 09:00:18,2019-01-25 09:15:01,14.716666666666667,-22.882138,-43.331007,-22.88129,-43.330299
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3082O00004C1,2019-01-25 09:01:53,2019-01-25 09:04:08,2.25,-22.88256,-43.32373,-22.88245,-43.323559
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3082O00005C2,2019-01-25 09:02:12,2019-01-25 09:05:01,2.816666666666667,-22.88284,-43.3224,-22.8827,-43.322441
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3079O00001C2,2019-01-25 09:02:39,2019-01-25 09:06:47,4.133333333333334,-22.8835,-43.32058,-22.883369,-43.32061
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3079O00002C2,2019-01-25 09:03:23,2019-01-25 09:09:48,6.416666666666667,-22.88445,-43.31751,-22.88438,-43.31749
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3079O00041C2,2019-01-25 09:03:42,2019-01-25 09:00:01,-3.683333333333333,-22.884744,-43.316116,-22.884609,-43.316292
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3079O00040C2,2019-01-25 09:04:07,2019-01-25 09:06:12,2.0833333333333335,-22.88498,-43.31429,-22.88492,-43.31395
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3079O00042C2,2019-01-25 09:04:44,2019-01-25 09:01:01,-3.716666666666667,-22.885103,-43.311568,-22.88505,-43.311581
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3069O00057C2,2019-01-25 09:05:12,2019-01-25 09:08:18,3.1,-22.88562,-43.30967,-22.885441,-43.30983
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3069O00058C2,2019-01-25 09:05:59,2019-01-25 08:59:08,-6.85,-22.88672,-43.306443,-22.88662,-43.306511
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3069O00003C2,2019-01-25 09:06:49,2019-01-25 09:03:06,-3.716666666666667,-22.88646,-43.30281,-22.886511,-43.303082
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3070O00001C2,2019-01-25 09:07:28,2019-01-25 09:10:48,3.3333333333333335,-22.88548,-43.30031,-22.885401,-43.300209
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3071O00033C2,2019-01-25 09:08:05,2019-01-25 09:08:39,0.5666666666666667,-22.884601,-43.297845,-22.884689,-43.298038
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3071O00004C2,2019-01-25 09:08:31,2019-01-25 09:02:02,-6.483333333333333,-22.88341,-43.29648,-22.88287,-43.295979
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3071O00005C2,2019-01-25 09:09:09,2019-01-25 09:04:01,-5.133333333333334,-22.88182,-43.29431,-22.881651,-43.29446
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3071O00006C2,2019-01-25 09:10:10,2019-01-25 09:18:37,8.45,-22.8842,-43.29133,-22.884121,-43.291351
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3066O00003C2,2019-01-25 09:10:42,2019-01-25 09:20:01,9.316666666666666,-22.885668,-43.290084,-22.885189,-43.290192
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3064O00002C0,2019-01-25 09:11:33,2019-01-25 09:25:02,13.483333333333333,-22.88744,-43.2864,-22.887220000000003,-43.286572
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3065O00001C0,2019-01-25 09:12:07,2019-01-25 09:22:37,10.5,-22.887738,-43.283511,-22.88763,-43.283371
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3065O00003C0,2019-01-25 09:12:51,2019-01-25 09:16:01,3.1666666666666665,-22.887155,-43.280679,-22.88693,-43.28035
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3065O00004C0,2019-01-25 09:13:21,2019-01-25 09:21:57,8.6,-22.88591,-43.27898,-22.88578,-43.27911
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3065O00005C0,2019-01-25 09:13:54,2019-01-25 09:23:59,10.083333333333334,-22.88441,-43.27719,-22.884211,-43.277321
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3053O00006C0,2019-01-25 09:14:35,2019-01-25 09:20:47,6.2,-22.8822,-43.2754,-22.882071,-43.275341
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3053O00007C0,2019-01-25 09:15:17,2019-01-25 09:12:02,-3.25,-22.881083,-43.272751,-22.881029,-43.272812
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3053O00008C0,2019-01-25 09:16:57,2019-01-25 09:21:01,4.066666666666666,-22.878863,-43.265859,-22.878799,-43.265831
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3052O00001C0,2019-01-25 09:17:27,2019-01-25 09:16:57,-0.5,-22.87833,-43.26397,-22.878201,-43.263908
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3052O00002C1,2019-01-25 09:17:57,2019-01-25 09:15:02,-2.9166666666666665,-22.878337,-43.261822,-22.878309,-43.26194
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3052O00003C0,2019-01-25 09:18:48,2019-01-25 09:24:49,6.016666666666667,-22.880394,-43.259223,-22.88028,-43.259079
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3155O00001C0,2019-01-25 09:19:56,2019-01-25 09:20:44,0.8,-22.882581,-43.254845,-22.882481,-43.254799
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3155O00002C0,2019-01-25 09:20:44,2019-01-25 09:31:37,10.883333333333333,-22.88517,-43.25266,-22.885201,-43.252579
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3155O00003C0,2019-01-25 09:21:20,2019-01-25 09:20:02,-1.3,-22.886927,-43.250822,-22.886841,-43.25087
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1012O00011C0,2019-01-25 09:23:13,2019-01-25 09:33:37,10.4,-22.890046,-43.244457,-22.88999,-43.243771
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1012O00012C0,2019-01-25 09:23:42,2019-01-25 09:27:31,3.816666666666667,-22.890765,-43.242335,-22.89073,-43.242161
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1012O00013C0,2019-01-25 09:24:05,2019-01-25 09:23:02,-1.05,-22.891768,-43.240794,-22.891701,-43.240742
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1012O00027C0,2019-01-25 09:25:17,2019-01-25 09:26:10,0.8833333333333333,-22.89495,-43.24279,-22.894291,-43.238941
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,vphs,2019-01-25 09:26:23,2019-01-25 09:12:31,-13.866666666666667,-22.897995,-43.241305,-22.899309,-43.24073
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1011O00001C0,2019-01-25 09:27:20,2019-01-25 09:12:38,-14.7,-22.90138,-43.241176,-22.90139,-43.241001
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,3057O00006C0,2019-01-25 09:28:29,2019-01-25 09:19:10,-9.316666666666666,-22.90591,-43.23964,-22.905729,-43.239540000000005
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1011O00002C0,2019-01-25 09:29:16,2019-01-25 09:35:48,6.533333333333333,-22.907884,-43.236917,-22.90764,-43.237259
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,2035O00042C0,2019-01-25 09:29:46,2019-01-25 09:37:28,7.7,-22.908756,-43.234655,-22.90885,-43.23362
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00038C0,2019-01-25 09:30:40,2019-01-25 09:16:10,-14.5,-22.908374,-43.231002,-22.908251,-43.230999
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00077C0,2019-01-25 09:31:57,2019-01-25 09:44:07,12.166666666666666,-22.90931,-43.22631,-22.909269,-43.22628
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00103C0,2019-01-25 09:32:44,2019-01-25 09:37:39,4.916666666666667,-22.909238,-43.222916,-22.909309,-43.223381
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00040C0,2019-01-25 09:33:38,2019-01-25 09:46:07,12.483333333333333,-22.906357,-43.220639,-22.905809,-43.220490000000005
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00107C0,2019-01-25 09:34:21,2019-01-25 09:47:07,12.766666666666667,-22.904907,-43.218901,-22.904751,-43.219009
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00079C0,2019-01-25 09:35:03,2019-01-25 09:41:01,5.966666666666667,-22.90411,-43.21611,-22.903879,-43.21582
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00080C0,2019-01-25 09:35:27,2019-01-25 09:42:01,6.566666666666666,-22.90341,-43.21449,-22.90353,-43.214951
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1010O00081C0,2019-01-25 09:36:19,2019-01-25 09:31:16,-5.05,-22.902025,-43.210979,-22.90185,-43.21056
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,2032O00028C0,2019-01-25 09:37:59,2019-01-25 09:27:01,-10.966666666666667,-22.908498,-43.209965,-22.908569,-43.20993
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1008O00022S0,2019-01-25 09:39:28,2019-01-25 09:37:49,-1.65,-22.91013,-43.205583,-22.90975,-43.20639
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1008O00005S0,2019-01-25 09:40:34,2019-01-25 09:48:31,7.95,-22.908619,-43.201048,-22.908689000000003,-43.201599
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00060C0,2019-01-25 09:42:23,2019-01-25 09:51:47,9.4,-22.90623,-43.193405,-22.90613,-43.193432
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00359S0,2019-01-25 09:43:16,2019-01-25 09:31:09,-12.116666666666667,-22.905052,-43.189782,-22.904739000000003,-43.18911
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00375S2,2019-01-25 09:44:32,2019-01-25 09:55:01,10.483333333333333,-22.903332,-43.184461,-22.90456,-43.18848
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00197C0,2019-01-25 09:45:22,2019-01-25 09:44:04,-1.3,-22.905593,-43.182786,-22.908319,-43.186409000000005
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00020S0,2019-01-25 09:45:56,2019-01-25 09:44:04,-1.8666666666666667,-22.90723,-43.18272,-22.908319,-43.186409000000005
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00232S0,2019-01-25 09:47:14,2019-01-25 10:01:02,13.8,-22.90879,-43.18819,-22.90896,-43.188671
3cb30bfd-6150-41fc-a5df-bb9c924e5d04,1005O00234C0,2019-01-25 09:47:34,2019-01-25 10:02:02,14.466666666666667,-22.908392,-43.189263,-22.908409,-43.189308
431f0286-a796-483d-8718-2502c19ad5a5,1005O00234C0,2019-01-25 08:50:39,2019-01-25 08:57:44,7.083333333333333,-22.908392,-43.189263,-22.908381,-43.18932
431f0286-a796-483d-8718-2502c19ad5a5,1005O00012S0,2019-01-25 08:52:56,2019-01-25 09:05:10,12.233333333333333,-22.905624,-43.193575,-22.90564,-43.193371
431f0286-a796-483d-8718-2502c19ad5a5,1008O00026S0,2019-01-25 08:55:03,2019-01-25 09:01:49,6.766666666666667,-22.9075,-43.19952,-22.907379,-43.198952
431f0286-a796-483d-8718-2502c19ad5a5,1008O00030S0,2019-01-25 08:57:30,2019-01-25 09:05:14,7.733333333333333,-22.909665,-43.206426,-22.90943,-43.205231
431f0286-a796-483d-8718-2502c19ad5a5,1003O00026C0,2019-01-25 08:59:16,2019-01-25 09:09:40,10.4,-22.907569,-43.209274,-22.90778,-43.209358
431f0286-a796-483d-8718-2502c19ad5a5,1010O00096C0,2019-01-25 09:03:12,2019-01-25 08:59:44,-3.466666666666667,-22.90518,-43.214246,-22.905069,-43.214451
431f0286-a796-483d-8718-2502c19ad5a5,1010O00072C0,2019-01-25 09:03:33,2019-01-25 09:00:44,-2.816666666666667,-22.904485,-43.214703,-22.90424,-43.214909000000006
431f0286-a796-483d-8718-2502c19ad5a5,1010O00083C0,2019-01-25 09:04:12,2019-01-25 09:02:58,-1.2333333333333334,-22.90383,-43.21625,-22.90403,-43.216179
431f0286-a796-483d-8718-2502c19ad5a5,1010O00100C0,2019-01-25 09:05:23,2019-01-25 08:57:31,-7.866666666666666,-22.904526,-43.219472,-22.904619,-43.219521
431f0286-a796-483d-8718-2502c19ad5a5,1010O00105C0,2019-01-25 09:06:58,2019-01-25 09:19:05,12.116666666666667,-22.90735,-43.221704,-22.907499,-43.221581
431f0286-a796-483d-8718-2502c19ad5a5,wpvn,2019-01-25 09:10:13,2019-01-25 09:00:01,-10.2,-22.907724,-43.22974,-22.90764,-43.229259000000006
431f0286-a796-483d-8718-2502c19ad5a5,ln65,2019-01-25 09:10:47,2019-01-25 09:16:10,5.383333333333334,-22.908343,-43.231313,-22.908251,-43.230999
431f0286-a796-483d-8718-2502c19ad5a5,1011O00003C0,2019-01-25 09:11:28,2019-01-25 09:17:10,5.7,-22.90883,-43.2332,-22.908939,-43.232948
431f0286-a796-483d-8718-2502c19ad5a5,1011O00006C0,2019-01-25 09:11:59,2019-01-25 09:11:48,-0.18333333333333332,-22.908594,-43.234549,-22.90864,-43.234699
431f0286-a796-483d-8718-2502c19ad5a5,1011O00007C0,2019-01-25 09:12:52,2019-01-25 09:24:01,11.15,-22.907576,-43.237154,-22.9076,-43.237251
431f0286-a796-483d-8718-2502c19ad5a5,1011O00008C0,2019-01-25 09:13:50,2019-01-25 09:15:01,1.1833333333333333,-22.905917,-43.239234,-22.905991,-43.239422
431f0286-a796-483d-8718-2502c19ad5a5,1011O00009C0,2019-01-25 09:14:20,2019-01-25 09:03:01,-11.316666666666666,-22.904788,-43.240031,-22.904499,-43.24025
431f0286-a796-483d-8718-2502c19ad5a5,1011O00004C0,2019-01-25 09:15:13,2019-01-25 09:09:44,-5.483333333333333,-22.90265,-43.24098,-22.90267,-43.24107
431f0286-a796-483d-8718-2502c19ad5a5,1011O00013C0,2019-01-25 09:16:05,2019-01-25 09:26:02,9.95,-22.900272,-43.24078,-22.90015,-43.240929
431f0286-a796-483d-8718-2502c19ad5a5,1012O00035C9,2019-01-25 09:16:50,2019-01-25 09:14:08,-2.7,-22.898993,-43.239452,-22.898809,-43.239101
431f0286-a796-483d-8718-2502c19ad5a5,1012O00036C9,2019-01-25 09:17:49,2019-01-25 09:05:01,-12.8,-22.89905,-43.23663,-22.898809,-43.23703
431f0286-a796-483d-8718-2502c19ad5a5,1012O00032C0,2019-01-25 09:18:46,2019-01-25 09:06:31,-12.25,-22.897413,-43.236747,-22.897341,-43.23679
431f0286-a796-483d-8718-2502c19ad5a5,1012O00033C0,2019-01-25 09:19:13,2019-01-25 09:19:43,0.5,-22.89618,-43.23688,-22.896179,-43.2369
431f0286-a796-483d-8718-2502c19ad5a5,1012O00034C0,2019-01-25 09:20:06,2019-01-25 09:21:43,1.6166666666666667,-22.89443,-43.23866,-22.89432,-43.238918
431f0286-a796-483d-8718-2502c19ad5a5,1012O00043C0,2019-01-25 09:21:20,2019-01-25 09:19:08,-2.2,-22.891622,-43.240485,-22.89175,-43.24041
431f0286-a796-483d-8718-2502c19ad5a5,1012O00044C0,2019-01-25 09:21:56,2019-01-25 09:28:40,6.733333333333333,-22.89067,-43.24193,-22.89069,-43.242062
431f0286-a796-483d-8718-2502c19ad5a5,1012O00008C1,2019-01-25 09:25:30,2019-01-25 09:10:57,-14.55,-22.887018,-43.250415,-22.886999,-43.2505
431f0286-a796-483d-8718-2502c19ad5a5,1012O00009C1,2019-01-25 09:26:22,2019-01-25 09:31:10,4.8,-22.88533,-43.25221,-22.88538,-43.252319
431f0286-a796-483d-8718-2502c19ad5a5,3155O00004C1,2019-01-25 09:27:11,2019-01-25 09:23:38,-3.55,-22.88359,-43.25369,-22.883699,-43.253792
431f0286-a796-483d-8718-2502c19ad5a5,3155O00005C1,2019-01-25 09:27:46,2019-01-25 09:26:13,-1.55,-22.882377,-43.254823,-22.882389,-43.254841
431f0286-a796-483d-8718-2502c19ad5a5,3052O00004C1,2019-01-25 09:29:13,2019-01-25 09:14:57,-14.266666666666667,-22.880471,-43.258578,-22.88048,-43.258659
431f0286-a796-483d-8718-2502c19ad5a5,3052O00005C1,2019-01-25 09:30:43,2019-01-25 09:16:02,-14.683333333333334,-22.878107,-43.262168,-22.878201,-43.26239
431f0286-a796-483d-8718-2502c19ad5a5,3052O00006C1,2019-01-25 09:31:20,2019-01-25 09:26:08,-5.2,-22.87806,-43.26402,-22.87816,-43.264061
431f0286-a796-483d-8718-2502c19ad5a5,3053O00009C1,2019-01-25 09:32:00,2019-01-25 09:25:07,-6.883333333333334,-22.878595,-43.266048,-22.87886,-43.265991
431f0286-a796-483d-8718-2502c19ad5a5,3053O00010C1,2019-01-25 09:34:53,2019-01-25 09:30:08,-4.75,-22.88085,-43.27387,-22.881041,-43.27417
431f0286-a796-483d-8718-2502c19ad5a5,3053O00011C1,2019-01-25 09:36:01,2019-01-25 09:30:48,-5.216666666666667,-22.88295,-43.2763,-22.883129,-43.27631
431f0286-a796-483d-8718-2502c19ad5a5,3053O00012C1,2019-01-25 09:36:31,2019-01-25 09:33:43,-2.8,-22.88404,-43.27717,-22.8841,-43.27718
431f0286-a796-483d-8718-2502c19ad5a5,3065O00045C1,2019-01-25 09:37:46,2019-01-25 09:42:59,5.216666666666667,-22.886308,-43.279923,-22.88661,-43.280182
