order,trip_id,stop_sequence,stop_id,stop_lat,stop_lon,arrival_previsto,arrival_real,atraso_min,matched_distance_m
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,1012O00012C0,-22.890765,-43.242335,2019-01-25 09:35:52,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,1012O00013C0,-22.891768,-43.240794,2019-01-25 09:36:16,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,1012O00027C0,-22.89495,-43.24279,2019-01-25 09:37:32,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,vphs,-22.897995,-43.241305,2019-01-25 09:38:43,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,1011O00001C0,-22.90138,-43.241176,2019-01-25 09:39:43,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,3057O00006C0,-22.90591,-43.23964,2019-01-25 09:40:56,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,1011O00002C0,-22.907884,-43.236917,2019-01-25 09:41:46,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,2035O00042C0,-22.908756,-43.234655,2019-01-25 09:42:18,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,1010O00038C0,-22.908374,-43.231002,2019-01-25 09:43:15,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,1010O00077C0,-22.90931,-43.22631,2019-01-25 09:44:36,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,1010O00103C0,-22.909238,-43.222916,2019-01-25 09:45:26,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,1010O00040C0,-22.906357,-43.220639,2019-01-25 09:46:23,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,1010O00107C0,-22.904907,-43.218901,2019-01-25 09:47:09,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,1010O00079C0,-22.90411,-43.21611,2019-01-25 09:47:54,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,1010O00080C0,-22.90341,-43.21449,2019-01-25 09:48:20,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,1010O00081C0,-22.902025,-43.210979,2019-01-25 09:49:15,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,2032O00028C0,-22.908498,-43.209965,2019-01-25 09:51:01,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,1008O00022S0,-22.91013,-43.205583,2019-01-25 09:52:35,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,1008O00005S0,-22.908619,-43.201048,2019-01-25 09:53:44,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,1005O00060C0,-22.90623,-43.193405,2019-01-25 09:55:41,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,1005O00359S0,-22.905052,-43.189782,2019-01-25 09:56:36,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,1005O00375S2,-22.903332,-43.184461,2019-01-25 09:57:57,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,1005O00197C0,-22.905593,-43.182786,2019-01-25 09:58:50,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,73,1005O00020S0,-22.90723,-43.18272,2019-01-25 09:59:26,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,74,1005O00232S0,-22.90879,-43.18819,2019-01-25 10:00:49,,,
C51597,1a516c64-e0c1-41ab-9975-71487d6bd5a6,75,1005O00234C0,-22.908392,-43.189263,2019-01-25 10:01:10,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,4124O00046C0,-22.901318,-43.347259,2019-01-25 08:57:45,2019-01-25 09:20:45,23.0,33.099264126750946
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,4124O00031C0,-22.90189,-43.34779,2019-01-25 08:57:56,2019-01-25 09:21:45,23.816666666666666,116.20207879919714
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,4124O00058C0,-22.900466,-43.349828,2019-01-25 08:58:36,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,4124O00033C0,-22.89911,-43.35167,2019-01-25 08:59:10,2019-01-25 09:38:45,39.583333333333336,198.98875425262855
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,4124O00004C0,-22.898012,-43.352228,2019-01-25 08:59:37,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,4124O00006C0,-22.89818,-43.350146,2019-01-25 09:00:21,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,4124O00008C0,-22.896967,-43.348397,2019-01-25 09:00:57,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,4124O00016C0,-22.8954,-43.34742,2019-01-25 09:01:25,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,4124O00017C0,-22.89369,-43.34688,2019-01-25 09:01:53,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,4124O00050C0,-22.890381,-43.34553,2019-01-25 09:02:54,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,3078O00007C0,-22.88842,-43.34439,2019-01-25 09:03:29,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,3078O00008C0,-22.88717,-43.34339,2019-01-25 09:03:53,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,3078O00009C0,-22.88579,-43.34209,2019-01-25 09:04:22,2019-01-25 09:43:45,39.38333333333333,184.12157776905292
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,3082O00002C0,-22.88283,-43.34025,2019-01-25 09:05:39,2019-01-25 09:44:45,39.1,24.308922796911542
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,3082O00018C0,-22.882534,-43.33687,2019-01-25 09:06:28,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,3082O00051C0,-22.882382,-43.333901,2019-01-25 09:07:11,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,3082O00019C0,-22.882138,-43.331007,2019-01-25 09:07:59,2019-01-25 09:48:45,40.766666666666666,155.41780081581697
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,3082O00004C1,-22.88256,-43.32373,2019-01-25 09:09:40,2019-01-25 09:50:45,41.083333333333336,249.98207550566238
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,3082O00005C2,-22.88284,-43.3224,2019-01-25 09:10:00,2019-01-25 09:51:45,41.75,166.35352484139332
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,3079O00001C2,-22.8835,-43.32058,2019-01-25 09:10:28,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,3079O00002C2,-22.88445,-43.31751,2019-01-25 09:11:15,2019-01-25 09:52:45,41.5,34.95443148748606
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,3079O00041C2,-22.884744,-43.316116,2019-01-25 09:11:36,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,3079O00040C2,-22.88498,-43.31429,2019-01-25 09:12:02,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,3079O00042C2,-22.885103,-43.311568,2019-01-25 09:12:41,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,3069O00057C2,-22.88562,-43.30967,2019-01-25 09:13:11,2019-01-25 09:55:12,42.016666666666666,62.661503983512254
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,3069O00058C2,-22.88672,-43.306443,2019-01-25 09:14:00,2019-01-25 09:56:12,42.2,146.36336416901375
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,3069O00003C2,-22.88646,-43.30281,2019-01-25 09:14:54,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,3070O00001C2,-22.88548,-43.30031,2019-01-25 09:15:35,2019-01-25 09:57:42,42.11666666666667,36.02032703716392
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,3071O00033C2,-22.884601,-43.297845,2019-01-25 09:16:14,2019-01-25 09:59:12,42.96666666666667,5.823440995739896
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,3071O00004C2,-22.88341,-43.29648,2019-01-25 09:16:41,2019-01-25 10:00:14,43.55,56.46901074660973
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,3071O00005C2,-22.88182,-43.29431,2019-01-25 09:17:22,2019-01-25 10:01:44,44.36666666666667,95.10003556981819
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,3071O00006C2,-22.8842,-43.29133,2019-01-25 09:18:26,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,3066O00003C2,-22.885668,-43.290084,2019-01-25 09:19:00,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,3064O00002C0,-22.88744,-43.2864,2019-01-25 09:19:55,2019-01-25 10:03:44,43.81666666666667,31.654153493871803
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,3065O00001C0,-22.887738,-43.283511,2019-01-25 09:20:31,2019-01-25 10:05:14,44.71666666666667,114.05292038003225
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,3065O00003C0,-22.887155,-43.280679,2019-01-25 09:21:17,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,3065O00004C0,-22.88591,-43.27898,2019-01-25 09:21:50,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,3065O00005C0,-22.88441,-43.27719,2019-01-25 09:22:25,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,3053O00006C0,-22.8822,-43.2754,2019-01-25 09:23:08,2019-01-25 10:08:14,45.1,104.46259392776429
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,3053O00007C0,-22.881083,-43.272751,2019-01-25 09:23:52,2019-01-25 10:08:44,44.86666666666667,30.722323691682853
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,3053O00008C0,-22.878863,-43.265859,2019-01-25 09:25:38,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,3052O00001C0,-22.87833,-43.26397,2019-01-25 09:26:10,2019-01-25 10:10:44,44.56666666666667,196.79796296211936
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,3052O00002C1,-22.878337,-43.261822,2019-01-25 09:26:41,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,3052O00003C0,-22.880394,-43.259223,2019-01-25 09:27:36,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,3155O00001C0,-22.882581,-43.254845,2019-01-25 09:28:48,2019-01-25 10:12:44,43.93333333333333,18.469850551107108
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,3155O00002C0,-22.88517,-43.25266,2019-01-25 09:29:39,2019-01-25 11:24:14,114.58333333333333,174.12855119493776
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,3155O00003C0,-22.886927,-43.250822,2019-01-25 09:30:17,2019-01-25 11:24:44,114.45,227.48944754551937
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,1012O00011C0,-22.890046,-43.244457,2019-01-25 09:32:17,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,1012O00012C0,-22.890765,-43.242335,2019-01-25 09:32:48,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,1012O00013C0,-22.891768,-43.240794,2019-01-25 09:33:12,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,1012O00027C0,-22.89495,-43.24279,2019-01-25 09:34:28,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,vphs,-22.897995,-43.241305,2019-01-25 09:35:39,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,1011O00001C0,-22.90138,-43.241176,2019-01-25 09:36:39,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,3057O00006C0,-22.90591,-43.23964,2019-01-25 09:37:52,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,1011O00002C0,-22.907884,-43.236917,2019-01-25 09:38:42,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,2035O00042C0,-22.908756,-43.234655,2019-01-25 09:39:14,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,1010O00038C0,-22.908374,-43.231002,2019-01-25 09:40:11,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,1010O00077C0,-22.90931,-43.22631,2019-01-25 09:41:32,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,1010O00103C0,-22.909238,-43.222916,2019-01-25 09:42:22,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,1010O00040C0,-22.906357,-43.220639,2019-01-25 09:43:19,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,1010O00107C0,-22.904907,-43.218901,2019-01-25 09:44:05,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,1010O00079C0,-22.90411,-43.21611,2019-01-25 09:44:50,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,1010O00080C0,-22.90341,-43.21449,2019-01-25 09:45:16,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,1010O00081C0,-22.902025,-43.210979,2019-01-25 09:46:11,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,2032O00028C0,-22.908498,-43.209965,2019-01-25 09:47:57,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,1008O00022S0,-22.91013,-43.205583,2019-01-25 09:49:31,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,1008O00005S0,-22.908619,-43.201048,2019-01-25 09:50:40,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,1005O00060C0,-22.90623,-43.193405,2019-01-25 09:52:37,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,1005O00359S0,-22.905052,-43.189782,2019-01-25 09:53:32,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,1005O00375S2,-22.903332,-43.184461,2019-01-25 09:54:53,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,1005O00197C0,-22.905593,-43.182786,2019-01-25 09:55:46,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,73,1005O00020S0,-22.90723,-43.18272,2019-01-25 09:56:22,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,74,1005O00232S0,-22.90879,-43.18819,2019-01-25 09:57:45,,,
C51631,1a516c64-e0c1-41ab-9975-71487d6bd5a6,75,1005O00234C0,-22.908392,-43.189263,2019-01-25 09:58:06,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,4124O00046C0,-22.901318,-43.347259,2019-01-25 08:57:37,2019-01-25 10:07:07,69.5,87.70141267040769
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,4124O00031C0,-22.90189,-43.34779,2019-01-25 08:57:48,2019-01-25 10:11:37,73.81666666666666,97.72475852841042
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,4124O00058C0,-22.900466,-43.349828,2019-01-25 08:58:28,2019-01-25 10:20:07,81.65,235.18193030157852
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,4124O00033C0,-22.89911,-43.35167,2019-01-25 08:59:02,2019-01-25 10:23:07,84.08333333333333,201.86864703212018
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,4124O00004C0,-22.898012,-43.352228,2019-01-25 08:59:29,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,4124O00006C0,-22.89818,-43.350146,2019-01-25 09:00:13,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,4124O00008C0,-22.896967,-43.348397,2019-01-25 09:00:49,2019-01-25 10:23:37,82.8,42.57559759519132
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,4124O00016C0,-22.8954,-43.34742,2019-01-25 09:01:17,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,4124O00017C0,-22.89369,-43.34688,2019-01-25 09:01:45,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,4124O00050C0,-22.890381,-43.34553,2019-01-25 09:02:46,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,3078O00007C0,-22.88842,-43.34439,2019-01-25 09:03:21,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,3078O00008C0,-22.88717,-43.34339,2019-01-25 09:03:45,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,3078O00009C0,-22.88579,-43.34209,2019-01-25 09:04:14,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,3082O00002C0,-22.88283,-43.34025,2019-01-25 09:05:31,2019-01-25 10:28:07,82.6,27.496836742343184
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,3082O00018C0,-22.882534,-43.33687,2019-01-25 09:06:20,2019-01-25 10:29:07,82.78333333333333,215.5063156511296
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,3082O00051C0,-22.882382,-43.333901,2019-01-25 09:07:03,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,3082O00019C0,-22.882138,-43.331007,2019-01-25 09:07:51,2019-01-25 10:31:07,83.26666666666667,153.40086292887375
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,3082O00004C1,-22.88256,-43.32373,2019-01-25 09:09:32,2019-01-25 10:33:37,84.08333333333333,205.88403631980546
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,3082O00005C2,-22.88284,-43.3224,2019-01-25 09:09:52,2019-01-25 10:34:37,84.75,88.0100688498836
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,3079O00001C2,-22.8835,-43.32058,2019-01-25 09:10:20,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,3079O00002C2,-22.88445,-43.31751,2019-01-25 09:11:07,2019-01-25 10:37:07,86.0,239.8850561291685
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,3079O00041C2,-22.884744,-43.316116,2019-01-25 09:11:28,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,3079O00040C2,-22.88498,-43.31429,2019-01-25 09:11:54,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,3079O00042C2,-22.885103,-43.311568,2019-01-25 09:12:33,2019-01-25 10:39:07,86.56666666666666,200.78707123243487
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,3069O00057C2,-22.88562,-43.30967,2019-01-25 09:13:03,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,3069O00058C2,-22.88672,-43.306443,2019-01-25 09:13:52,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,3069O00003C2,-22.88646,-43.30281,2019-01-25 09:14:46,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,3070O00001C2,-22.88548,-43.30031,2019-01-25 09:15:27,2019-01-25 10:43:37,88.16666666666667,107.56979671610527
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,3071O00033C2,-22.884601,-43.297845,2019-01-25 09:16:06,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,3071O00004C2,-22.88341,-43.29648,2019-01-25 09:16:33,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,3071O00005C2,-22.88182,-43.29431,2019-01-25 09:17:14,2019-01-25 10:45:07,87.88333333333334,14.567976287847443
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,3071O00006C2,-22.8842,-43.29133,2019-01-25 09:18:18,2019-01-25 10:47:07,88.81666666666666,16.57603691048223
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,3066O00003C2,-22.885668,-43.290084,2019-01-25 09:18:52,2019-01-25 10:49:07,90.25,239.99483231041813
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,3064O00002C0,-22.88744,-43.2864,2019-01-25 09:19:47,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,3065O00001C0,-22.887738,-43.283511,2019-01-25 09:20:23,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,3065O00003C0,-22.887155,-43.280679,2019-01-25 09:21:09,2019-01-25 10:52:07,90.96666666666667,31.956279895510722
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,3065O00004C0,-22.88591,-43.27898,2019-01-25 09:21:42,2019-01-25 10:52:37,90.91666666666667,85.36019061286694
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,3065O00005C0,-22.88441,-43.27719,2019-01-25 09:22:17,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,3053O00006C0,-22.8822,-43.2754,2019-01-25 09:23:00,2019-01-25 10:55:07,92.11666666666666,164.10445753827813
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,3053O00007C0,-22.881083,-43.272751,2019-01-25 09:23:44,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,3053O00008C0,-22.878863,-43.265859,2019-01-25 09:25:30,2019-01-25 10:58:07,92.61666666666666,20.49115617114101
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,3052O00001C0,-22.87833,-43.26397,2019-01-25 09:26:02,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,3052O00002C1,-22.878337,-43.261822,2019-01-25 09:26:33,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,3052O00003C0,-22.880394,-43.259223,2019-01-25 09:27:28,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,3155O00001C0,-22.882581,-43.254845,2019-01-25 09:28:40,2019-01-25 11:02:07,93.45,35.21395043983583
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,3155O00002C0,-22.88517,-43.25266,2019-01-25 09:29:31,2019-01-25 11:03:37,94.1,151.65418169219151
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,3155O00003C0,-22.886927,-43.250822,2019-01-25 09:30:09,2019-01-25 11:04:37,94.46666666666667,68.53744808270618
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,1012O00011C0,-22.890046,-43.244457,2019-01-25 09:32:09,2019-01-25 11:05:37,93.46666666666667,128.10069329740878
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,1012O00012C0,-22.890765,-43.242335,2019-01-25 09:32:40,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,1012O00013C0,-22.891768,-43.240794,2019-01-25 09:33:04,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,1012O00027C0,-22.89495,-43.24279,2019-01-25 09:34:20,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,vphs,-22.897995,-43.241305,2019-01-25 09:35:31,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,1011O00001C0,-22.90138,-43.241176,2019-01-25 09:36:31,2019-01-25 11:11:07,94.6,176.68921347886373
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,3057O00006C0,-22.90591,-43.23964,2019-01-25 09:37:44,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,1011O00002C0,-22.907884,-43.236917,2019-01-25 09:38:34,2019-01-25 11:12:07,93.55,29.23867981706253
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,2035O00042C0,-22.908756,-43.234655,2019-01-25 09:39:06,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,1010O00038C0,-22.908374,-43.231002,2019-01-25 09:40:03,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,1010O00077C0,-22.90931,-43.22631,2019-01-25 09:41:24,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,1010O00103C0,-22.909238,-43.222916,2019-01-25 09:42:14,2019-01-25 11:17:07,94.88333333333334,170.65326927976764
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,1010O00040C0,-22.906357,-43.220639,2019-01-25 09:43:11,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,1010O00107C0,-22.904907,-43.218901,2019-01-25 09:43:57,2019-01-25 11:18:07,94.16666666666667,15.710671514274253
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,1010O00079C0,-22.90411,-43.21611,2019-01-25 09:44:42,2019-01-25 11:19:07,94.41666666666667,144.98285198779087
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,1010O00080C0,-22.90341,-43.21449,2019-01-25 09:45:08,2019-01-25 11:20:07,94.98333333333333,117.92054167149637
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,1010O00081C0,-22.902025,-43.210979,2019-01-25 09:46:03,2019-01-25 11:21:07,95.06666666666666,68.08804908443128
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,2032O00028C0,-22.908498,-43.209965,2019-01-25 09:47:49,2019-01-25 11:23:07,95.3,132.55270917345646
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,1008O00022S0,-22.91013,-43.205583,2019-01-25 09:49:23,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,1008O00005S0,-22.908619,-43.201048,2019-01-25 09:50:32,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,1005O00060C0,-22.90623,-43.193405,2019-01-25 09:52:29,2019-01-25 11:29:07,96.63333333333334,70.02629016171436
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,1005O00359S0,-22.905052,-43.189782,2019-01-25 09:53:24,2019-01-25 11:52:07,118.71666666666667,165.4024490543513
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,1005O00375S2,-22.903332,-43.184461,2019-01-25 09:54:45,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,1005O00197C0,-22.905593,-43.182786,2019-01-25 09:55:38,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,73,1005O00020S0,-22.90723,-43.18272,2019-01-25 09:56:14,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,74,1005O00232S0,-22.90879,-43.18819,2019-01-25 09:57:37,,,
C51560,1a516c64-e0c1-41ab-9975-71487d6bd5a6,75,1005O00234C0,-22.908392,-43.189263,2019-01-25 09:57:58,,,
C51623,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,4124O00046C0,-22.901318,-43.347259,2019-01-25 08:50:39,2019-01-25 09:09:43,19.066666666666666,66.07628747390476
C51623,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,4124O00031C0,-22.90189,-43.34779,2019-01-25 08:50:50,2019-01-25 09:10:42,19.866666666666667,123.48844040583087
C51623,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,4124O00058C0,-22.900466,-43.349828,2019-01-25 08:51:30,,,
C51623,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,4124O00033C0,-22.89911,-43.35167,2019-01-25 08:52:04,2019-01-25 09:22:44,30.666666666666668,31.73685999873949
