order,trip_id,stop_index,stop_lat,stop_lon,gps_lat,gps_lon,gps_datetime,stop_time,dist_m,time_diff_s
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:16:34,671.8799122557276,-1136.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:17:15,951.0994367446775,-1177.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:18:19,1150.5079204275187,-1241.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:18:53,1260.3368559265944,-1275.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:19:48,1644.3004238470373,-1330.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:20:24,1942.0623390388243,-1366.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:21:10,2226.4768506595133,-1412.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:21:43,2397.186272897463,-1445.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:22:18,2586.94901206339,-1480.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:23:01,2796.8561416552157,-1523.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:23:45,3085.119758621873,-1567.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:25:31,3825.7464845510813,-1673.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:26:03,4027.4202492088048,-1705.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:26:34,4242.5175932303155,-1736.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:27:29,4465.660152769086,-1791.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:28:41,4884.872107365474,-1863.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:29:32,5094.3543125444785,-1914.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:30:10,5282.573061786054,-1952.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:32:10,5950.2636293483965,-2072.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:32:41,6173.316353911653,-2103.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:33:05,6340.809281764023,-2127.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:34:21,6184.017020259947,-2203.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:35:32,6395.810139891422,-2274.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:36:32,6497.119251622032,-2334.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:37:45,6795.583283277883,-2407.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:38:35,7131.6174286155065,-2457.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:39:07,7382.480373625367,-2489.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:40:04,7721.410949955364,-2546.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:41:25,8210.138089618658,-2627.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:42:15,8538.375496402894,-2677.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:43:12,8672.216051790465,-2734.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:43:58,8804.484426119909,-2780.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:44:43,9062.382581655582,-2825.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:45:09,9207.664013305724,-2851.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:46:04,9529.758996863711,-2906.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:47:50,9789.950932245785,-3012.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:49:24,10270.371420881625,-3106.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:50:33,10678.847436831276,-3175.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:52:30,11386.073154971089,-3292.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:53:25,11725.87879333343,-3347.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:54:46,12230.973142791136,-3428.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:55:39,12441.791919090645,-3481.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:56:15,12481.440275680448,-3517.0
C51635,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.886049,-43.30238,2019-01-25 08:57:38,2019-01-25 09:57:38,11967.045444732688,-3600.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 08:57:36,763.7521008579367,0.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 08:57:47,807.9929410068255,-11.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 08:58:27,622.1356904703333,-51.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 08:59:01,507.60316541882713,-85.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 08:59:28,426.93292235392033,-112.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:00:12,369.3561046013872,-156.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:00:48,275.4922205904543,-192.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:01:16,253.87869509670418,-220.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:01:44,329.57961097316917,-248.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:02:45,665.8654199793375,-309.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:03:20,908.4043058863966,-344.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:03:44,1081.0226731885978,-368.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:04:13,1283.9113941893124,-397.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:05:30,1660.1018822317976,-474.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:06:19,1909.1122636975751,-523.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:07:02,2142.7804546409734,-566.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:07:50,2392.2923975928484,-614.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:09:31,3003.8360286505686,-715.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:09:51,3112.2148688111565,-735.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:10:19,3252.2956329221665,-763.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:11:06,3507.845908979629,-810.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:11:27,3632.6650564994743,-831.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:11:53,3803.271071794481,-857.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:12:32,4067.319174972939,-896.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:13:02,4240.685916986849,-926.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,-22.88672,-43.306443,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:13:51,4536.055194197614,-975.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:14:45,4906.705203818603,-1029.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:15:26,5179.220767616999,-1070.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:16:05,5446.453885121407,-1109.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:16:32,5611.859850509692,-1136.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:17:13,5869.789242661524,-1177.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:18:17,6109.125718271551,-1241.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:18:51,6205.352649671838,-1275.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:19:46,6550.060588032857,-1330.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:20:22,6839.8119952017405,-1366.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:21:08,7135.557201077654,-1412.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:21:41,7325.9417566607035,-1445.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:22:16,7531.635868981575,-1480.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:22:59,7753.7823596209255,-1523.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:23:43,8043.55871344242,-1567.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:25:29,8784.414484520294,-1673.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:26:01,8985.95724093364,-1705.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:26:32,9201.296791275041,-1736.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:27:27,9420.484235097572,-1791.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:28:39,9825.829995020082,-1863.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:29:30,10012.346377574066,-1914.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:30:08,10180.679066449304,-1952.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:32:08,10807.504421159889,-2072.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:32:39,11020.982055328841,-2103.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:33:03,11174.662463953087,-2127.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:34:19,10964.746686766493,-2203.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:35:30,11122.16034180321,-2274.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:36:30,11153.317811132425,-2334.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:37:43,11353.5067498607,-2407.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:38:33,11655.95568361968,-2457.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:39:05,11898.050802647891,-2489.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:40:02,12263.90331319806,-2546.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:41:23,12753.665427793087,-2627.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:42:13,13097.643212943964,-2677.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:43:10,13294.713881907215,-2734.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:43:56,13457.669090572717,-2780.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:44:41,13735.718121037406,-2825.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:45:07,13895.698155888138,-2851.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:46:02,14245.159809256367,-2906.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:47:48,14406.364167929914,-3012.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:49:22,14872.317741946455,-3106.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:50:31,15316.296591909902,-3175.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:52:28,16072.534134224636,-3292.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:53:23,16433.046734642103,-3347.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:54:44,16965.256522775457,-3428.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:55:37,17152.066072353045,-3481.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:56:13,17172.31486658694,-3517.0
C51633,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.894871,-43.349831,2019-01-25 08:57:36,2019-01-25 09:57:36,16629.03076259284,-3600.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 08:57:31,5822.5184172530835,0.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 08:57:42,5896.950738282273,-11.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 08:58:22,6033.657146183702,-51.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 08:58:56,6161.776406793037,-85.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 08:59:23,6178.979245030986,-112.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:00:07,5981.228841233689,-156.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:00:43,5769.7434829597505,-192.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:01:11,5624.32613298464,-220.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:01:39,5521.919777263772,-248.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:02:40,5308.328859037207,-309.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:03:15,5157.200227814482,-344.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:03:39,5037.025523344838,-368.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:04:08,4888.000127010401,-397.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:05:25,4679.521292471659,-474.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:06:14,4332.526884680694,-523.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:06:57,4028.072671725394,-566.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:07:45,3731.1605858628513,-614.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:09:26,2987.027982500204,-715.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:09:46,2852.1583116577267,-735.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:10:14,2670.6346470888047,-763.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:11:01,2368.8608276728432,-810.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:11:22,2232.2253999094764,-831.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:11:48,2052.231679751267,-857.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:12:27,1781.6457878190445,-896.0
C51558,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.88163,-43.29459,2019-01-25 08:57:31,2019-01-25 09:12:57,1607.2948118001486,-926.0
